"","ACARA SML ID","NAPLAN"
"127",43263,525.18843769593
"128",42043,539.245558783563
"129",42051,535.092578946995
"130",43264,503.880188028589
"131",42046,514.290466484316
"132",42054,526.029274593989
"133",42063,504.297150110373
"134",52434,542.082523359017
"135",42065,508.065964878636
"136",42070,513.645219163183
"137",42023,517.348001655038
"138",41863,518.231128290084
"139",42058,515.12372566576
"140",43258,524.186292216248
"141",41912,517.57190139928
"142",42015,524.51688711848
"143",42053,511.25642001709
"144",41910,519.932495726132
"145",41988,515.766884211936
"146",52353,515.924716598218
"147",41920,530.673525463559
"148",42033,514.751505811783
"149",43244,513.193576107599
"150",41952,520.787413168168
"151",42035,493.006381808684
"152",41890,513.256218530182
"153",43256,518.217943598646
"154",41976,508.524497247596
"155",43257,499.421757371104
"156",41977,540.775169986852
"157",42017,512.286391103532
"158",42071,515.281723881406
"159",53060,515.66437979898
"160",41969,524.937089527121
"161",41987,513.673336019307
"162",43265,509.840354377985
"163",43000,508.26776631596
"164",43032,521.854268824098
"165",43557,513.226997224906
"166",40569,513.538536789772
"167",42995,513.646562368804
"168",43022,505.79294322412
"169",43026,526.847259893952
"170",43033,517.059779008702
"171",43043,527.688784243174
"172",43050,508.657963198072
"173",43021,529.857169187139
"174",43074,532.45675580233
"175",43552,513.43255910311
"176",42943,508.003672199522
"177",43067,510.074042200436
"178",43555,501.332117666002
"179",43556,503.348526306089
"180",43558,510.858268255252
"181",42976,517.860495003292
"182",43066,518.613726151723
"183",42961,500.955986049352
"184",43142,531.712910455555
"185",43586,509.790846165845
"186",42966,497.612479852372
"187",43088,526.346232621957
"188",43786,514.633803697298
"189",42987,517.749071817915
"190",42996,522.182878419923
"191",43058,532.375196903293
"192",43095,509.307725937436
"193",43559,523.636339472236
"194",42944,512.631704087807
"195",42978,541.298781822394
"196",42981,512.9139197894
"197",43073,511.933345956864
"198",43565,525.058360670217
"199",43588,514.806249123488
"200",42572,506.238298440021
"201",42956,502.072971494276
"202",42988,508.676419701501
"203",43031,506.450365065267
"204",43140,514.67507224386
"205",43024,528.259463454741
"206",43072,510.737851723337
"207",43075,520.882405854642
"208",43593,524.295398047286
"209",42947,527.638747408563
"210",43594,508.337953907646
"211",43596,521.998407078399
"212",42538,518.365568920606
"213",42613,524.183783815632
"214",42623,518.146562662558
"215",42643,504.813624028453
"216",42646,488.737884788359
"217",42647,523.942494008303
"218",43148,528.282825816151
"219",42962,509.983453962791
"220",43003,524.422902867904
"221",43062,518.51780224025
"222",43568,509.428713407421
"223",42955,516.800860408157
"224",42969,520.781237542159
"225",42992,534.068632795777
"226",43008,510.117047596838
"227",43047,502.851967162806
"228",43068,517.720168134144
"229",43573,524.223596053089
"230",43013,507.979704229326
"231",43084,510.15888226198
"232",42997,512.023970036706
"233",42999,494.577395248358
"234",43034,509.050229657783
"235",40573,513.636016806672
"236",42990,523.631698830626
"237",42993,513.013216871219
"238",43004,503.707358943329
"239",43564,517.626372847112
"240",43567,507.933427504461
"241",42946,532.799713193287
"242",42957,512.083614740664
"243",43005,515.547301548088
"244",43011,521.221985539593
"245",43019,494.315771524064
"246",43548,522.411389939862
"247",43023,512.006661160024
"248",43071,518.661396771943
"249",43080,525.640718984175
"250",43082,508.388666382355
"251",43096,518.991385520877
"252",43571,504.959747470645
"253",43572,514.417938521031
"254",43089,515.99047883163
"255",42954,529.224356021559
"256",42958,528.445458227544
"257",42968,514.788046696205
"258",42970,508.105713864179
"259",43007,531.545074470194
"260",43014,513.968225532191
"261",43015,513.356754583187
"262",43018,511.342260899552
"263",43035,508.349876668636
"264",43036,504.217263271756
"265",43059,505.908503067393
"266",43569,526.212548715958
"267",43570,526.647654567832
"268",42222,495.456708752813
"269",42223,510.259904409583
"270",42344,527.254740561611
"271",42365,516.545764567389
"272",43515,536.631394597743
"273",43516,519.405473965494
"274",42144,518.161445335607
"275",42184,503.12604616737
"276",42189,495.602278337528
"277",42190,523.660923623891
"278",42218,516.537977786066
"279",42249,517.93301370816
"280",42269,516.416339410519
"281",42275,525.325509465806
"282",42303,508.917225830764
"283",42309,515.277328503134
"284",42173,507.329623326577
"285",42225,524.757233235654
"286",42228,546.548928890329
"287",42232,503.127097231219
"288",42274,524.919863488468
"289",42323,514.509506017644
"290",42332,500.342308236884
"291",43524,538.538117477008
"292",43537,503.444757686651
"293",42148,523.005950601935
"294",42350,509.513503955198
"295",43508,523.848375131755
"296",42342,515.848114527772
"297",42346,500.143976322475
"298",44009,520.010681850181
"299",42177,507.596825007875
"300",43512,511.648143729798
"301",53085,510.013391132263
"302",42186,509.890640521108
"303",42236,519.017908121489
"304",42266,520.052670445932
"305",42272,508.274069111404
"306",42201,509.164957495765
"307",42229,522.085947529034
"308",42252,525.124831057315
"309",42310,529.723092744759
"310",42371,503.235707050488
"311",43514,530.885708229723
"312",42241,523.93696631377
"313",42153,523.8457781366
"314",42156,522.735150762958
"315",42193,520.125137368198
"316",42287,499.231074306546
"317",42347,515.534329521526
"318",42357,510.99106273675
"319",43507,510.209480238342
"320",42278,525.92794527246
"321",42280,504.181067667613
"322",42312,522.275891121755
"323",42187,498.9826257632
"324",42321,514.488067227988
"325",42352,523.663030206128
"326",42358,517.080856383379
"327",43536,516.960071366916
"328",42948,519.957459844429
"329",43048,513.637320730038
"330",43064,506.018153092174
"331",43065,515.856386802542
"332",43079,507.668533189196
"333",43087,524.473444429635
"334",43582,509.802923504605
"335",43583,516.907608898865
"336",42566,516.931833114994
"337",42960,506.924295566899
"338",43585,510.613923035635
"339",42965,521.703771874602
"340",43030,534.283303948823
"341",43561,500.586128246325
"342",42984,526.547478750811
"343",42994,522.840445831845
"344",43020,531.592627418
"345",43081,517.696937663535
"346",43592,515.673683691843
"347",43597,511.802391146593
"348",42428,523.114618496699
"349",42493,501.472757955194
"350",42959,525.565484873089
"351",43046,510.336061793223
"352",43646,506.485368387007
"353",42940,504.326838644495
"354",42950,508.210296940606
"355",42951,500.905973585745
"356",42952,507.385821369649
"357",43076,506.041420581949
"358",43077,505.616675068948
"359",43090,521.88525089716
"360",43584,503.140982829168
"361",40378,523.835388890868
"362",43038,513.003368351144
"363",43053,504.348132861078
"364",42964,515.459423856784
"365",43549,497.726211349455
"366",43554,517.449971329381
"367",43560,506.874229641584
"368",42973,520.86397990788
"369",43086,506.605764666281
"370",43575,512.474684366178
"371",42972,514.401642782234
"372",42975,523.193293061238
"373",43083,521.219427721711
"374",43562,511.308315272716
"375",43576,515.441363716334
"376",43063,519.015948553098
"377",43563,505.322988927465
"378",42941,523.79419929483
"379",42979,513.749578951297
"380",43057,517.11425145388
"381",42983,522.320865504249
"382",43039,519.374698394405
"383",43566,514.819313615354
"384",43017,510.525252475425
"385",43591,505.308716582655
"386",43595,513.358465250737
"387",43748,515.576011361092
"388",42982,511.185206640572
"389",43016,512.892060461473
"390",43037,534.505432392252
"391",43051,499.859735385754
"392",43574,522.058067898645
"393",43738,517.611254674937
"394",41869,517.644514686452
"395",41901,523.653933899791
"396",41916,516.527609730466
"397",50410,523.965092962584
"398",41859,509.044190738681
"399",41875,522.090707531506
"400",41876,509.898800053666
"401",41877,520.464187585024
"402",41914,511.635640350121
"403",41951,516.192297311458
"404",43289,505.319841565396
"405",41864,529.776579594604
"406",41886,526.454042841728
"407",41887,515.351198083998
"408",41917,505.414273548878
"409",41919,511.032684305672
"410",41937,513.717805480224
"411",41943,528.448991543704
"412",41954,509.017173084208
"413",41879,535.785008442668
"414",41885,528.960522322298
"415",41898,523.748908985441
"416",41900,520.393341571023
"417",41928,509.666334756043
"418",41953,525.186539086638
"419",41978,510.567128960217
"420",43276,522.514529904546
"421",40374,530.943814941456
"422",40543,516.022337309524
"423",41853,501.498593503399
"424",41956,543.58634424304
"425",41984,517.42033029946
"426",42087,514.407717646621
"427",43278,517.262389602116
"428",41964,510.082444027264
"429",42050,514.245534539774
"430",42052,509.581769427642
"431",41870,520.372125569284
"432",41908,507.491903593935
"433",41935,515.179426533482
"434",41942,518.831176154464
"435",41897,505.903659672008
"436",42005,524.945943278451
"437",43294,525.802698824821
"438",40533,518.014684879453
"439",41867,516.352668136653
"440",41922,509.578858516258
"441",41925,519.168655458593
"442",42055,519.839606344141
"443",42072,536.154250199944
"444",43306,520.02881052285
"445",41924,512.506666324919
"446",42061,517.734408175759
"447",43309,513.431744771448
"448",41904,532.327220212963
"449",43314,515.231332011962
"450",41940,513.721158971708
"451",41970,524.024469595698
"452",41936,514.857368208032
"453",41973,507.83307316787
"454",50692,519.544472959268
"455",41855,520.374127562264
"456",41866,544.513808373798
"457",42059,524.03812662096
"458",41947,525.010727003398
"459",41990,523.316283047263
"460",42066,508.142025751408
"461",43287,499.769859022324
"462",41958,519.464176146145
"463",42040,510.530026201484
"464",42068,505.716051294549
"465",43313,491.926955632994
"466",41902,533.304084037821
"467",41906,513.839681793228
"468",41941,501.941687856629
"469",41962,515.152986889734
"470",42297,525.725548457912
"471",41913,505.439386886426
"472",41931,523.452893099066
"473",41961,510.702198046151
"474",42062,519.253181855432
"475",41945,495.444723488253
"476",41996,513.493112797482
"477",43296,503.595883653588
"478",52945,536.801762862197
"479",41881,510.923696134404
"480",41896,529.22919835659
"481",41927,510.163497326745
"482",43275,534.249338353058
"483",42085,512.637588094214
"484",43297,538.468314664851
"485",41852,497.442607849815
"486",41860,522.25206054236
"487",41865,512.075483748543
"488",41874,517.207296816547
"489",41888,506.346864560997
"490",41944,523.69029911561
"491",43281,535.120651786467
"492",42867,526.119731423029
"493",42875,515.677840041835
"494",42877,524.672483526045
"495",42878,517.410071968133
"496",43337,524.560828966768
"497",42759,508.784891674607
"498",42794,525.781916892903
"499",42827,514.944689332972
"500",42852,521.463227761959
"501",43355,521.984578725342
"502",42725,507.297875034302
"503",42855,531.719265223292
"504",42856,499.167236144649
"505",42864,510.661417608249
"506",42802,521.291635827668
"507",42812,502.375258465955
"508",42858,522.559706327763
"509",43350,520.94673017784
"510",43356,501.890372565073
"511",42766,511.559987321219
"512",42803,503.594194442791
"513",42716,509.302629210791
"514",42890,510.15757405995
"515",42896,534.028089391126
"516",43331,529.204974561302
"517",42861,510.281333794148
"518",42783,522.628695351533
"519",43343,497.409352839909
"520",42885,521.944531672305
"521",42765,526.536127344919
"522",42777,518.808108238672
"523",42810,522.547255861017
"524",42882,524.154230422894
"525",42895,529.434673132326
"526",43353,512.360009480236
"527",42841,515.14104143261
"528",42868,520.466301523773
"529",43359,501.890862345428
"530",42843,520.69643465439
"531",42854,509.05104785812
"532",42870,521.901275406435
"533",42874,508.410419528565
"534",42887,516.800124666672
"535",42721,518.963994660977
"536",42763,505.605313075004
"537",42842,517.676953681808
"538",42859,524.371076357665
"539",42871,523.582493271585
"540",50436,511.903392948176
"541",42755,524.418610914975
"542",42839,543.620528084599
"543",42845,512.08343828892
"544",42853,529.759610430849
"545",43336,517.974392451148
"546",42782,514.922446747135
"547",42793,523.735505879039
"548",42850,515.954352334656
"549",42857,520.959183906067
"550",42881,522.012527909568
"551",42886,530.797134378751
"552",42774,515.236417717482
"553",42799,523.18747526605
"554",42811,535.661308231636
"555",43341,519.37158781855
"556",42718,521.25399849203
"557",42750,519.08973337613
"558",42809,515.955308884845
"559",42821,527.430967893072
"560",43354,525.960769335237
"561",42742,510.943235658212
"562",42833,524.323556270502
"563",42849,522.045240230189
"564",42851,511.29401375155
"565",42869,525.096237974939
"566",43333,511.604404616946
"567",42752,519.229709416298
"568",42848,502.653660149866
"569",42831,524.137311902723
"570",42840,507.706291059072
"571",42846,539.424202407977
"572",43340,522.039271244739
"573",43357,518.211328804295
"574",42157,518.717513255237
"575",42293,517.811772667703
"576",42294,521.975550870342
"577",43274,528.350989191393
"578",42215,536.74311611231
"579",43291,519.937769171554
"580",42163,510.465112481125
"581",42172,517.027159118932
"582",42181,501.601255041276
"583",42264,502.199067643658
"584",42349,509.768131044938
"585",42216,504.890961402035
"586",42224,500.905449983017
"587",42237,503.055803388843
"588",42238,507.796404803857
"589",42341,517.178232022615
"590",42356,506.375497629086
"591",43517,521.951729561283
"592",42146,526.552355740619
"593",42192,508.497235240763
"594",42217,526.643446676971
"595",42240,518.762610446172
"596",42288,505.308591107151
"597",42316,508.703518544256
"598",42327,521.897468964208
"599",42253,509.031396932938
"600",42325,515.410324153597
"601",43523,517.523715004619
"602",42265,510.706812565616
"603",42355,529.1828641972
"604",40452,546.875454728196
"605",42210,514.734612828278
"606",42255,520.93037579321
"607",43509,512.827398105716
"608",42289,512.885678895864
"609",42230,510.355611722551
"610",42239,507.590754872896
"611",42248,513.697386125525
"612",42338,520.998577869207
"613",43520,522.081432972223
"614",51462,507.21014360137
"615",42343,506.605818162057
"616",43528,512.005327576841
"617",43529,519.032169575598
"618",52615,528.921940961686
"619",42179,521.930864494392
"620",42231,521.982020789618
"621",42251,512.601228705638
"622",42283,530.463321033147
"623",42298,497.600143623257
"624",42145,504.718961490693
"625",42314,517.081150887757
"626",43534,515.903478357079
"627",42277,531.720136210436
"628",42348,497.729272456886
"629",42361,524.130304471343
"630",42363,534.744777819496
"631",43530,497.260135765925
"632",42143,514.787260604719
"633",42291,526.164223155351
"634",42369,514.732609146633
"635",43277,540.881210877628
"636",42257,503.91672327771
"637",42270,510.377816284014
"638",42360,516.432108371991
"639",42196,517.368484093438
"640",42296,512.300184875675
"641",42300,536.505146636232
"642",42331,502.173733382453
"643",42333,514.832641809267
"644",42351,519.132131261363
"645",43285,521.744376287297
"646",43775,513.09100199723
"647",42154,515.399095747627
"648",42182,519.21487595571
"649",42206,507.492916264141
"650",42226,519.786908877472
"651",42227,508.69077127816
"652",42242,528.451543758333
"653",42245,511.564267274831
"654",42246,517.148106441667
"655",42259,512.204407568494
"656",42260,537.006126947004
"657",42353,504.466163861937
"658",42370,520.764876672606
"659",43286,514.736418211877
"660",42627,521.066157518775
"661",42654,510.092252635149
"662",42679,509.942453340533
"663",43599,515.677441604049
"664",42531,502.849532648997
"665",42532,511.513107406736
"666",43598,520.061557604614
"667",42552,510.431407371277
"668",42555,536.220265892479
"669",42564,524.133027956973
"670",42570,525.950502932972
"671",42579,522.227379494546
"672",42581,526.67062078202
"673",42586,516.934132514506
"674",42639,528.070628234079
"675",42640,513.561181483229
"676",42648,494.713650701114
"677",43605,535.05844679708
"678",43609,523.416346338468
"679",43828,529.978849600433
"680",43917,525.61999413045
"681",42593,519.683946538817
"682",42662,517.163943328415
"683",42673,530.695942038099
"684",42680,511.866485136965
"685",43600,511.305426952715
"686",42578,516.740156999733
"687",43589,521.914687086855
"688",42967,529.902079053362
"689",42971,505.675775069832
"690",42985,522.967345942575
"691",43052,502.636407849059
"692",42681,535.962788483436
"693",42980,518.389829749615
"694",43027,526.739562700317
"695",43028,504.490480799282
"696",43069,520.844776913583
"697",43581,525.104886938722
"698",42562,507.066395767705
"699",42563,515.094169860556
"700",43604,527.853125229789
"701",42582,517.525131816112
"702",42596,526.58900429298
"703",42608,515.395789762204
"704",42617,523.00583505501
"705",42634,520.564333132397
"706",42659,502.004680831806
"707",42668,516.858662907626
"708",42676,524.136493009249
"709",43587,519.754995277482
"710",42537,502.168957063927
"711",42547,526.601599155519
"712",42554,527.587207156184
"713",42559,524.980419910395
"714",42600,522.238671601169
"715",42602,512.775063346569
"716",42606,516.798840722422
"717",42638,512.246508331643
"718",42604,506.904885404447
"719",42539,510.233933712861
"720",42543,521.514285716182
"721",42585,500.912791193739
"722",42628,518.13353013801
"723",42656,520.070287674686
"724",43606,512.37285869061
"725",43610,516.902792971517
"726",43615,520.57853622558
"727",42410,518.814420688575
"728",42411,519.540471034453
"729",42419,513.764236539469
"730",42454,535.204270912406
"731",42506,512.058212142433
"732",42511,512.242538758034
"733",43630,511.38143683649
"734",43732,517.328972762061
"735",42414,519.846654576349
"736",42418,517.503581204533
"737",42421,521.825625172384
"738",42430,521.771648857018
"739",42438,514.045884231585
"740",43634,523.697365176623
"741",42450,534.455687068775
"742",42451,518.22506128864
"743",42452,528.58688388785
"744",42470,520.092621542251
"745",43644,497.711063099523
"746",42462,506.288783290329
"747",42489,521.803453939043
"748",42491,508.786905618962
"749",43645,510.796502166001
"750",40545,518.784651893362
"751",42434,523.729232576617
"752",42443,492.647104800203
"753",42469,507.851370910279
"754",42507,544.064457653646
"755",43650,527.714917927901
"756",42448,501.281263082049
"757",42471,502.407662542751
"758",42425,513.601053376198
"759",42442,516.427574475824
"760",42478,517.646890140001
"761",42492,517.627734208355
"762",42435,513.210567831814
"763",42444,501.605782692163
"764",42445,518.762078583325
"765",42484,507.471238900613
"766",43647,516.734442986158
"767",42199,524.857095337906
"768",42311,509.078223373987
"769",42449,495.433193131834
"770",42477,507.261281932737
"771",43643,516.235472015236
"772",42456,512.675981374059
"773",42501,498.692099648783
"774",42426,526.199668504526
"775",42441,513.666977986094
"776",42463,519.02186254649
"777",42466,518.010515859529
"778",42480,505.159390932118
"779",42495,521.490851124344
"780",42502,520.661838766681
"781",42503,503.493726718536
"782",42504,515.125348338738
"783",43637,515.178481116825
"784",42459,508.000983013544
"785",42460,512.814749458255
"786",43638,516.999314751945
"787",42416,523.820009232667
"788",42440,510.234630263151
"789",42467,515.932140577265
"790",42485,497.153933515351
"791",42991,515.236095469045
"792",43648,514.549689874479
"793",42446,509.855542500352
"794",42499,509.106037575594
"795",43633,506.40166968904
"796",42424,523.232800676291
"797",42429,516.363206041356
"798",42432,509.164712999331
"799",42457,515.995906160687
"800",42474,509.655901113702
"801",43632,515.22516217788
"802",42422,521.247489485383
"803",42433,522.340880938933
"804",42468,522.541479245565
"805",42473,534.927436970128
"806",42482,524.264976321169
"807",42483,523.776549241231
"808",42486,530.535462276061
"809",42488,512.97374454205
"810",42498,507.838814053971
"811",43639,536.105209811626
"812",42476,507.346751267887
"813",42497,510.163054781588
"814",42505,507.928630157481
"815",43641,538.583451519969
"816",43642,515.099108481481
"817",43751,517.871476838697
"818",42461,521.73820216843
"819",42475,519.066416038268
"820",42494,506.768829599809
"821",43640,521.529445079718
"822",42487,545.509836229783
"823",42409,505.438905221256
"824",42413,516.069290139651
"825",42417,513.337859374143
"826",42436,531.30604385362
"827",42437,511.868049943441
"828",42453,514.67416026315
"829",42455,517.388553782522
"830",42465,506.883524423019
"831",42472,517.621768736575
"832",42479,506.959572045679
"833",42490,523.414731654675
"834",43631,524.157753614839
"835",43635,512.548147136685
"836",41861,501.3643843684
"837",42002,496.993385292327
"838",42041,542.166871017578
"839",42049,507.930766978238
"840",43303,522.572601671285
"841",41926,520.934277330561
"842",42000,508.999076151427
"843",42026,511.388890003097
"844",41878,509.139963805991
"845",41884,515.508826358123
"846",41991,521.88446093723
"847",41995,524.914103274669
"848",42025,521.117382547057
"849",42034,515.589794767882
"850",42036,532.210431994041
"851",43292,524.678012990201
"852",43305,517.01637476696
"853",40532,512.302109310976
"854",41872,522.803952906642
"855",41998,501.462853274443
"856",42001,514.281351417492
"857",42020,540.502636312925
"858",42029,511.220114558577
"859",42073,511.422370231144
"860",43293,509.322862162892
"861",43304,519.538310346006
"862",41997,502.634317881741
"863",42004,509.133880233312
"864",43284,523.410798726511
"865",41959,514.016900816858
"866",41950,518.60312112586
"867",41968,510.520173309073
"868",42038,538.412912978862
"869",43300,522.551760491291
"870",42013,519.501762364652
"871",42024,519.025948750607
"872",41868,513.911771417983
"873",41983,526.170488113519
"874",42007,513.92628185069
"875",42028,507.696989753133
"876",43316,511.826083038521
"877",41971,513.450539978326
"878",42011,534.749563452814
"879",42030,514.725972991307
"880",41934,521.360296703707
"881",41989,503.795296742508
"882",42021,519.576779969849
"883",43290,523.175331601124
"884",41880,509.217989934663
"885",41883,508.460406982726
"886",41939,502.029547839636
"887",41986,502.75479296961
"888",43295,515.089572788843
"889",41857,532.070121471224
"890",41895,507.42333657115
"891",41975,520.732070216459
"892",42006,506.947686308782
"893",42008,517.911137571146
"894",42012,510.010601772497
"895",43308,514.902757821412
"896",43942,542.65909707342
"897",41905,527.126521764813
"898",41981,506.694863039279
"899",42019,508.755363900466
"900",41858,528.52881533818
"901",41980,511.537033614006
"902",41854,514.228807716521
"903",42027,533.950699939941
"904",42039,536.225737885499
"905",43288,525.491776605236
"906",43307,540.593735487357
"907",41862,507.575229384594
"908",42032,505.089921171968
"909",42048,517.347335021282
"910",43301,522.029147176435
"911",41999,519.925315135202
"912",42086,521.82506335427
"913",41921,520.927324819246
"914",41949,516.882488081309
"915",41993,518.470798670712
"916",43279,511.925147430232
"917",43282,542.62645833573
"918",41938,538.078923085667
"919",42067,526.773261587729
"920",42069,516.079168229749
"921",41929,521.082201011552
"922",41930,530.599476254075
"923",43280,521.596686398696
"924",41911,533.596794278412
"925",41932,516.141838480301
"926",41992,553.154300795096
"927",42045,528.30867901425
"928",43311,537.407159870709
"929",43312,526.602360143192
"930",41948,517.398545578721
"931",41909,514.731912186357
"932",41963,516.162547794744
"933",42018,521.894792499463
"934",43298,534.741358602302
"935",41967,509.694132191857
"936",42010,514.605362217746
"937",43283,495.174033581996
"938",41979,502.851182664068
"939",41994,518.737123446925
"940",42022,513.321213150702
"941",42084,518.3397960673
"942",43315,511.403317260361
"943",41982,520.488414203235
"944",42003,512.1065862061
"945",43302,514.299026059704
"946",41873,527.914209017357
"947",41907,535.30482576898
"948",41974,519.829367356592
"949",42139,513.53091780029
"950",42345,516.174326167463
"951",43506,518.314339076413
"952",42138,503.041320345406
"953",42167,527.710879681932
"954",42209,503.353222722144
"955",42233,521.96509598692
"956",42267,517.183846737371
"957",42285,512.694373492124
"958",42313,512.588523943744
"959",42318,514.78210579818
"960",42354,525.742820705689
"961",43505,513.903527619582
"962",42140,530.420695337488
"963",42183,507.501107990239
"964",42211,517.766577759249
"965",42151,527.733877052224
"966",42161,508.095305737209
"967",42166,518.401212377886
"968",43510,515.079393663521
"969",43833,566.003054507719
"970",42160,515.665322371669
"971",42319,521.517862927517
"972",43535,521.155390330173
"973",42340,527.254048765348
"974",43531,515.869642256134
"975",42221,541.743613333347
"976",42261,519.261695083493
"977",42276,502.650870446345
"978",42301,532.85220887601
"979",42317,530.672030343095
"980",42328,505.116181386369
"981",43525,529.507998765146
"982",42170,504.110283405886
"983",42364,518.78184128576
"984",43511,506.688042472571
"985",42185,525.647683046988
"986",42197,511.815094112564
"987",42254,518.931030957604
"988",42262,512.961438400662
"989",42271,512.184925841629
"990",42279,536.566557726989
"991",42292,513.679015360691
"992",42295,506.325019328977
"993",43513,512.709894339819
"994",42220,514.51608472453
"995",42142,519.496082420131
"996",42178,540.778958998771
"997",42244,509.391754512855
"998",42281,520.530103475218
"999",42315,528.344249302474
"1000",43519,520.909873844824
"1001",42200,522.922056306216
"1002",42250,508.652644214687
"1003",42330,502.448731744035
"1004",42335,499.246240287383
"1005",42339,512.41243100872
"1006",43521,516.757135491008
"1007",43522,526.698405603712
"1008",42149,507.938588505641
"1009",42152,516.994845788172
"1010",42168,531.824208887463
"1011",42171,523.06813968671
"1012",42175,513.395238215718
"1013",42176,517.400982708747
"1014",42188,535.833543061893
"1015",42203,517.467475496238
"1016",42208,519.962995101226
"1017",42219,519.004029132627
"1018",42234,523.299735619522
"1019",42247,520.449495518317
"1020",42258,519.542912842013
"1021",42282,530.951346798604
"1022",42284,510.016267628947
"1023",42302,513.460982929812
"1024",42322,523.218156775101
"1025",43818,539.699629483143
"1026",43826,527.596221435109
"1027",42195,522.02199758945
"1028",42213,529.465000002854
"1029",42334,514.888091412148
"1030",43518,519.198612979219
"1031",42180,521.228883380935
"1032",42263,520.290029143332
"1033",42336,511.869409671381
"1034",43526,513.396620578383
"1035",43527,520.155295161136
"1036",42174,520.842401683212
"1037",42194,516.094763077611
"1038",42202,506.878615354516
"1039",42290,509.978120355135
"1040",42304,517.887971472986
"1041",42307,529.859349387129
"1042",42308,511.189340293258
"1043",42164,516.227959106899
"1044",42191,538.601931140119
"1045",42204,515.342324056427
"1046",42324,509.396966264318
"1047",42362,519.082598978924
"1048",50686,509.945068018916
"1049",42150,519.521156490245
"1050",42169,516.506256305082
"1051",42306,507.218319347855
"1052",43533,513.462976949775
"1053",42141,514.192283237513
"1054",42359,515.239954109967
"1055",43532,540.92309613964
"1056",42299,510.932757969158
"1057",42337,519.267465403236
"1058",42573,516.470687020166
"1059",42652,511.881807667215
"1060",42657,504.176972241968
"1061",42666,524.105911792075
"1062",43608,513.731060230317
"1063",43619,509.061949180067
"1064",42542,520.080137900785
"1065",42546,513.765934056352
"1066",42565,517.89616043847
"1067",42571,504.066922197211
"1068",42577,508.539281340335
